Stock,Date,Open,High,Low,Close,Volume,Market Cap
META,2015-03-02,78.69937200755534,79.55609995642601,78.22119526385671,79.44651794433594,21662500,1667756326912
META,2015-03-03,79.307052697146,79.39670656295334,78.22119663118912,79.29708862304688,18635000,1667756326912
META,2015-03-04,78.99823792458396,80.84119648693544,78.54994577675019,80.59214782714844,28126700,1667756326912
META,2015-03-05,80.92089097786025,81.67799340417936,80.74157564523485,80.90096282958984,27825700,1667756326912
META,2015-03-06,80.59214080281383,81.02050476432616,79.52621293584517,79.70552825927734,24488600,1667756326912
META,2015-03-09,79.37678752228199,79.60591562874289,78.33078013249897,79.13770294189453,18925100,1667756326912
META,2015-03-10,78.2012799477089,78.95839000906196,77.25489807128906,77.25489807128906,23067100,1667756326912
META,2015-03-11,77.50394653325085,78.13154642437834,76.9660005121293,77.27481842041016,20215700,1667756326912
META,2015-03-12,77.80279534461677,78.74918475786126,77.61352354225707,78.629638671875,16093300,1667756326912
META,2015-03-13,78.30089318646726,79.07792374993996,77.38439598854364,77.75299072265625,18557300,1667756326912
META,2015-03-16,77.6633214405778,77.82271620697082,77.06560626732553,77.77290344238281,19305400,1667756326912
META,2015-03-17,78.06181919187264,79.47641387606865,78.04189104118674,79.05801391601562,22170000,1667756326912
META,2015-03-18,78.94841759613074,80.93084261019112,78.86872020854007,80.60210418701172,36912400,1667756326912
META,2015-03-19,80.81130240510184,82.68414537135928,80.69175632626629,82.43509674072266,42099500,1667756326912
META,2015-03-20,83.07266618937534,84.27806073032222,82.75388422483039,83.48110961914062,44466300,1667756326912
META,2015-03-23,83.60064986337566,84.6366931700206,82.98301406928702,84.10871124267578,27357300,1667756326912
META,2015-03-24,84.38765152560671,85.74247691601327,84.19837210183508,84.98536682128906,32576500,1667756326912
META,2015-03-25,85.17464578796135,85.1945663375535,82.60446166992188,82.60446166992188,37436100,1667756326912
META,2015-03-26,82.4052173431692,83.451217097912,81.8274226593904,82.6941146850586,32794800,1667756326912
META,2015-03-27,83.0627067630975,83.63053740672706,82.56460944060272,82.98301696777344,18372600,1667756326912
META,2015-03-30,83.49107168213617,84.01905363372593,82.09640524411114,82.88339233398438,24527700,1667756326912
META,2015-03-31,82.58453237077482,83.18224759992354,81.897155677055,81.90711975097656,19734300,1667756326912
META,2015-04-01,82.18605816164003,82.40522219946233,80.56226362742521,81.35921478271484,22058200,1667756326912
META,2015-04-02,81.93701053447671,82.24582844601663,81.13009529445974,81.2496337890625,19664100,1667756326912
META,2015-04-06,80.49253074991243,82.49487652389723,80.49253074991243,82.12628936767578,19062900,1667756326912
META,2015-04-07,82.33549044776528,83.10255699440236,81.90712643850085,82.00674438476562,17467000,1667756326912
META,2015-04-08,82.31556267081457,82.78377538077622,81.5285679711457,81.9668960571289,18966700,1667756326912
META,2015-04-09,82.18606113209188,82.48492257635347,81.3990664225411,81.85731506347656,15927300,1667756326912
META,2015-04-10,81.89714970442273,82.29562902824856,81.59829591182407,81.72779846191406,12529700,1667756326912
META,2015-04-13,81.61822270844183,83.62057595375165,81.60825863448386,82.6941146850586,26883100,1667756326912
META,2015-04-14,82.85349713130194,83.37152254244945,82.12627938152322,83.20216369628906,19634200,1667756326912
META,2015-04-15,83.23206347480159,83.3416454909432,81.95692797791409,82.39525604248047,22390900,1667756326912
META,2015-04-16,82.15616754576187,82.75388276872127,81.8373855868261,81.99677276611328,13769700,1667756326912
META,2015-04-17,81.16994366147713,81.79754355666627,80.06416698874244,80.47260284423828,24215000,1667756326912
META,2015-04-20,81.22971416469441,82.8335881886759,80.93085272406151,82.77381134033203,28796800,1667756326912
META,2015-04-21,83.68033951078266,84.16847269649448,83.22209094455265,83.30178833007812,27171900,1667756326912
META,2015-04-22,83.99912736128165,84.41752726418046,83.33167881136761,84.30794525146484,45548000,1667756326912
META,2015-04-23,83.77995325347901,85.26428088295938,82.09638977050781,82.09638977050781,73728100,1667756326912
META,2015-04-24,82.45502870154405,82.62438757009627,81.16994427787819,81.2197494506836,29660400,1667756326912
META,2015-04-27,81.55845605180106,82.61441991398858,81.31936387139645,81.59830474853516,25446000,1667756326912
META,2015-04-28,81.51860348600489,81.58833680188943,79.92469369410028,80.37297821044922,23775300,1667756326912
META,2015-04-29,79.70553161110762,81.0802774149918,79.21739078768275,80.16378021240234,26430300,1667756326912
META,2015-04-30,79.70553213858793,80.65191396920895,78.02196083111009,78.47024536132812,28999000,1667756326912
META,2015-05-01,78.93846364591609,79.4564891313275,77.81276640318934,78.68941497802734,24136400,1667756326912
META,2015-05-04,79.02811913515544,79.38674979779151,78.3307783576468,78.51009368896484,14692000,1667756326912
META,2015-05-05,78.25108487769938,78.50013351499268,76.92614430321233,77.26484680175781,22311300,1667756326912
META,2015-05-06,77.67329285049983,78.51009265202404,76.75679565825101,77.80279541015625,28663000,1667756326912
META,2015-05-07,77.70316684560676,78.63959205765634,77.26483885692645,78.13153076171875,19749400,1667756326912
META,2015-05-08,78.79898617367877,78.92849632741923,77.733058325578,78.21123504638672,19943600,1667756326912
META,2015-05-11,78.18136274555174,78.72926526574675,77.63345262499439,77.71315002441406,18874100,1667756326912
META,2015-05-12,77.57367321562266,77.59359376268738,76.49778126545591,77.16522979736328,21285300,1667756326912
META,2015-05-13,77.42424109339612,78.23115624106237,77.35450777940473,78.1415023803711,21512300,1667756326912
META,2015-05-14,78.63960299389863,81.53852528486733,78.37062619967134,81.06035614013672,49438000,1667756326912
META,2015-05-15,81.10020602161548,81.2097804352658,79.87488331964609,80.11396789550781,27069900,1667756326912
META,2015-05-18,80.02430977864576,81.07030949270124,79.92469184402542,80.57221221923828,21613700,1667756326912
META,2015-05-19,80.94081695461016,81.37914504161871,80.24348372560762,80.32317352294922,17955400,1667756326912
META,2015-05-20,80.16377947678328,80.79137932924834,79.15762081775956,80.24347686767578,23056900,1667756326912
META,2015-05-21,79.88485445950326,80.61207232551003,79.77527243579885,80.17375183105469,13402700,1667756326912
META,2015-05-22,80.04422586354286,81.00057166323909,79.94460793447548,80.23350524902344,19567900,1667756326912
META,2015-05-26,80.12392678773594,80.29327803467044,78.779065684993,79.02811431884766,16321300,1667756326912
META,2015-05-27,79.29708745164069,80.3530588800626,79.12773619626525,80.24347686767578,14160900,1667756326912
META,2015-05-28,79.94461152484989,80.7614907404663,79.69556289081608,79.8449935913086,11982000,1667756326912
META,2015-05-29,79.64575907651643,79.76530517042035,78.57983110704964,78.88865661621094,16134600,1667756326912
META,2015-06-01,78.99824354727879,80.07412805785961,78.36067954087443,79.9844741821289,18119000,1667756326912
META,2015-06-02,79.45648324354829,81.04042900577544,79.25723976378407,80.13389587402344,18923300,1667756326912
META,2015-06-03,81.04043324712558,82.21594323799061,80.94081530221064,82.12628936767578,31775000,1667756326912
META,2015-06-04,81.82741630875113,82.6343314284081,81.19981650461358,81.73776245117188,20863900,1667756326912
META,2015-06-05,81.55845390029553,82.14620506080473,81.19982323951102,81.82742309570312,16143100,1667756326912
META,2015-06-08,81.5086394979523,81.6879548247528,79.8250682407899,80.3630142211914,16915500,1667756326912
META,2015-06-09,80.29328090523352,80.88103965433126,79.01815307036837,80.3630142211914,16497500,1667756326912
META,2015-06-10,80.52241044686227,82.28567152509973,80.5024822988813,81.84735107421875,21531200,1667756326912
META,2015-06-11,81.9967772576775,82.58453603937578,81.05039540284831,81.51860809326172,18656800,1667756326912
META,2015-06-12,81.06036225719939,81.77761602842146,80.89100338864716,81.2197494506836,11417900,1667756326912
META,2015-06-15,80.2434753703787,80.62202656951229,79.7652986343077,80.40286254882812,18805100,1667756326912
META,2015-06-16,80.51244892747413,81.19982564775776,80.14385418174662,80.75153350830078,13693700,1667756326912
META,2015-06-17,81.44888276935497,81.90713143039092,81.03047520896338,81.47876739501953,18350300,1667756326912
META,2015-06-18,81.32932628634477,82.87343095175007,81.25959296857327,82.59449768066406,26782600,1667756326912
META,2015-06-19,82.51480401509431,82.6642347314561,81.80750673136792,82.1960220336914,23353200,1667756326912
META,2015-06-22,83.09260074491634,84.64666199186674,82.99297519801982,84.41753387451172,29383100,1667756326912
META,2015-06-23,84.63669161857251,87.63523946839166,84.43745574033056,87.54557800292969,50667900,1667756326912
META,2015-06-24,87.32642013549587,88.9103658623491,87.11721258632521,88.5218505859375,41370200,1667756326912
META,2015-06-25,88.92033822555092,89.05980487109177,87.50573602021028,87.64521026611328,27302000,1667756326912
META,2015-06-26,87.78466134782285,88.00381775170148,86.49956954144133,87.67507934570312,38214600,1667756326912
META,2015-06-29,86.28041833870564,87.1670309598685,85.40376979203955,85.47350311279297,35957900,1667756326912
META,2015-06-30,86.27044681917563,86.37006475446047,85.2443676450553,85.443603515625,23016500,1667756326912
META,2015-07-01,86.43979518400275,87.61530502199473,86.16086193437093,86.57926940917969,25260000,1667756326912
META,2015-07-02,87.06741435649143,87.10726305473003,86.01144285407356,86.95783233642578,16908800,1667756326912
META,2015-07-06,86.1608711782908,87.85440660474524,86.06125323564332,87.21684265136719,24635900,1667756326912
META,2015-07-07,87.4658943986879,87.51569957159053,84.90567442033955,86.88809967041016,33059900,1667756326912
META,2015-07-08,85.96163007679972,86.41987866546081,85.12482268854278,85.32406616210938,24399300,1667756326912
META,2015-07-09,86.39996365496023,87.26664811933922,85.32407162983954,85.55319213867188,23307400,1667756326912
META,2015-07-10,87.0176030156483,87.88429511578644,86.43980828222288,87.61531829833984,23245900,1667756326912
META,2015-07-13,88.32261840345679,89.87667957407328,88.08352622308367,89.75713348388672,29976700,1667756326912
META,2015-07-14,90.11576041143539,90.4544705193826,89.30884523718339,89.33872985839844,26627800,1667756326912
META,2015-07-15,89.6575110817888,90.64374157558728,89.0797164085083,89.41842651367188,30886600,1667756326912
META,2015-07-16,89.93644187701386,90.51423653444105,89.42838053338917,90.5042724609375,21804100,1667756326912
META,2015-07-17,92.19780783593826,95.02699668501022,92.18784376242431,94.60859680175781,54001600,1667756326912
META,2015-07-20,95.4852485566814,98.224783639739,94.99711534271052,97.53741455078125,54860500,1667756326912
META,2015-07-21,98.57344572845933,98.86234305427624,96.7703360608157,98.01557922363281,39453300,1667756326912
META,2015-07-22,96.37185394145412,97.20866127485355,95.55497475428564,96.67071533203125,28299500,1667756326912
META,2015-07-23,96.59102515516052,97.07915836918937,94.44920529717065,95.07681274414062,29418800,1667756326912
META,2015-07-24,96.97954933324725,97.38799279497897,95.51514195638417,96.58106994628906,33444900,1667756326912
META,2015-07-27,96.2124781893288,96.24236281186025,93.47294298530711,93.8116455078125,38585400,1667756326912
META,2015-07-28,94.47909889035925,95.19636026908847,92.95492226074073,94.9273910522461,35236000,1667756326912
META,2015-07-29,95.95346967354256,96.90981563835183,94.37948028130221,96.62091827392578,64648300,1667756326912
META,2015-07-30,94.54883294838235,95.44540200633126,91.45066714044141,94.84768676757812,86211300,1667756326912
META,2015-07-31,94.58867761593608,95.96343107738089,93.59248298027435,93.65225982666016,46509000,1667756326912
META,2015-08-03,93.17408184158043,94.71818654685227,92.4468640232393,93.7817611694336,29343100,1667756326912
META,2015-08-04,93.43308770058566,94.36951300914043,92.97483911990346,93.70205688476562,20136000,1667756326912
META,2015-08-05,94.88753171926234,96.72052605915655,94.81779840416553,96.07300567626953,29813200,1667756326912
META,2015-08-06,96.81020000533557,98.3642612852392,94.06070054058414,94.75804138183594,42271300,1667756326912
META,2015-08-07,95.01703887926256,95.03696702760504,93.25377776903666,93.94115447998047,23199100,1667756326912
META,2015-08-10,95.31590946730209,95.53507351797467,93.27370728643034,93.79173278808594,21624200,1667756326912
META,2015-08-11,93.37333019117649,94.39940948992091,92.54648678720025,93.26374816894531,22491000,1667756326912
META,2015-08-12,92.34724554219224,94.0806297904323,90.84299701920689,93.83158111572266,27050500,1667756326912
META,2015-08-13,93.69210628611194,94.36951892619507,92.99476549758893,93.074462890625,17451800,1667756326912
META,2015-08-14,93.18404332604786,94.35955325213337,92.85529728561917,94.0606918334961,15929700,1667756326912
META,2015-08-17,94.06068874942395,94.1005374439598,93.03460956630028,93.57255554199219,18313500,1667756326912
META,2015-08-18,93.72198997203019,95.48525107325648,93.68214127591028,94.8078384399414,22278800,1667756326912
META,2015-08-19,94.2698911479626,95.73429840871681,93.80168607579876,94.94730377197266,23251300,1667756326912
META,2015-08-20,93.1840409697356,94.40935603436881,90.11575987071096,90.21537780761719,44598200,1667756326912
META,2015-08-21,87.18694125966226,88.84062781508354,85.28421367399238,85.73249816894531,62778700,1667756326912
META,2015-08-24,76.73686855261599,81.7776107788086,71.72601094826064,81.7776107788086,83710700,1667756326912
META,2015-08-25,86.61911627310693,87.33637759158617,82.68415069580078,82.68415069580078,52021200,1667756326912
META,2015-08-26,85.62292095344739,87.1271768945832,82.94316270641963,86.85820770263672,45124300,1667756326912
META,2015-08-27,88.76094230733271,89.71728826481014,86.85821446703676,89.3885498046875,42431400,1667756326912
META,2015-08-28,89.53797616428949,91.13189375148492,89.44832229019997,90.66368103027344,33215900,1667756326912
META,2015-08-31,90.25522939259965,90.70352152357493,88.55173753576148,89.08968353271484,32850700,1667756326912
META,2015-09-01,86.51949722793913,89.04983235782878,86.17083064712709,86.89805603027344,36097400,1667756326912
META,2015-09-02,88.47203591397356,89.54792785644531,87.29652603616803,89.54792785644531,27190500,1667756326912
META,2015-09-03,89.41843393139852,89.47820317829559,87.39616000752002,87.81455993652344,27048200,1667756326912
META,2015-09-04,86.86816944502282,88.05364349706237,86.37007212572713,87.92414093017578,27328700,1667756326912
META,2015-09-08,89.34869531988035,89.89659778484203,88.4919673633903,89.18930053710938,27012500,1667756326912
META,2015-09-09,90.43455062198159,91.62998878217296,89.82687126729913,90.0958480834961,32551100,1667756326912
META,2015-09-10,89.72724667410921,91.70967178578222,89.2889186211389,91.6299819946289,26437400,1667756326912
META,2015-09-11,91.33111992777799,91.72959928215991,90.78320986545766,91.69971466064453,21185000,1667756326912
META,2015-09-14,91.95872497558594,92.26755048286779,91.25142769177336,91.95872497558594,20127900,1667756326912
META,2015-09-15,92.0184963586052,92.89514485542709,91.44070167643643,92.54647827148438,18859400,1667756326912
META,2015-09-16,92.54648834910004,93.2438215929198,92.27751152622506,93.09439086914062,16321200,1667756326912
META,2015-09-17,93.0146927978285,95.14654863975174,92.54648011846338,93.98099517822266,27841800,1667756326912
META,2015-09-18,92.84533340766266,94.82776612811118,92.69591029839003,94.040771484375,62300000,1667756326912
META,2015-09-21,94.25993248821271,96.1228114607643,94.16030695141116,95.18639373779297,28790000,1667756326912
META,2015-09-22,93.41316212334286,94.31970283641374,91.5702036763161,92.60624694824219,36888900,1667756326912
META,2015-09-23,93.04458085846741,93.96107810281013,92.44686559478137,93.61241149902344,21701400,1667756326912
META,2015-09-24,92.70585916820023,94.40935087743931,91.88897996961141,94.05072784423828,29106000,1667756326912
META,2015-09-25,95.42548123454549,95.48525047817202,91.70967204840984,92.4169692993164,28961600,1667756326912
META,2015-09-28,91.72960285404228,91.93880281315754,87.84444229816597,88.87052154541016,41199900,1667756326912
META,2015-09-29,88.7609403364929,89.71728627273569,85.39380521094876,86.3401870727539,42281800,1667756326912
META,2015-09-30,88.10345621568017,89.67743796742447,87.67509221733131,89.55789947509766,36169100,1667756326912
META,2015-10-01,89.70732802249937,90.60389709472656,88.02375669288023,90.60389709472656,29283700,1667756326912
META,2015-10-02,88.56170000378089,91.84913756950591,88.03371809052078,91.71963500976562,37881700,1667756326912
META,2015-10-05,92.58633187051659,93.91126495967164,92.30739858858921,93.65225982666016,27292500,1667756326912
META,2015-10-06,93.72198913002434,93.81164299521743,91.98860506600877,92.44686126708984,22172800,1667756326912
META,2015-10-07,92.75568289758709,93.30359298594641,91.0223063640642,92.04838562011719,24129300,1667756326912
META,2015-10-08,91.5403235789418,92.86526425566407,90.12572903404943,92.11811828613281,27290500,1667756326912
META,2015-10-09,92.54648271542277,93.38328255706709,91.88899061096348,92.88518524169922,20012900,1667756326912
META,2015-10-12,92.9648732326631,94.24000101496524,92.31734526811124,93.90129852294922,18449600,1667756326912
META,2015-10-13,93.30359220495765,95.00708410128601,93.19401018820304,93.7618408203125,19480300,1667756326912
META,2015-10-14,93.72199257781539,94.83772569874724,93.2537798858407,93.71202850341797,19253400,1667756326912
META,2015-10-15,94.62852339121395,95.93354349187702,94.53886952494668,95.59483337402344,27557500,1667756326912
META,2015-10-16,95.81399796357218,97.21862841250673,94.98715461258338,97.1688232421875,25412900,1667756326912
META,2015-10-19,96.81019156186119,98.19490144825917,96.55117883768008,98.09528350830078,23729900,1667756326912
META,2015-10-20,98.35430237348011,99.21102279090303,96.19255417956462,96.6308822631836,30881800,1667756326912
META,2015-10-21,96.99946834461734,97.80638351692681,96.10289170851713,96.7404556274414,21917800,1667756326912
META,2015-10-22,97.41787488901792,99.35049492534002,97.17879030319685,99.29071807861328,26392100,1667756326912
META,2015-10-23,101.52219892035323,102.45861670918543,99.7788583087713,101.80113220214844,42809700,1667756326912
META,2015-10-26,101.81108164628452,103.41495550622294,101.1635612584114,103.37510681152344,25961200,1667756326912
META,2015-10-27,102.54827174254049,103.70385349464722,102.01032576125651,103.30537414550781,23795500,1667756326912
META,2015-10-28,103.50462060606499,104.08241529896675,102.52834655252883,103.80347442626953,24081500,1667756326912
META,2015-10-29,103.56439114602438,104.7199805462888,103.12606308380522,104.48088836669922,20316700,1667756326912
META,2015-10-30,104.11229773185813,104.32149768171112,101.26318062371683,101.58196258544922,33487100,1667756326912
META,2015-11-02,101.33291670974788,103.07625727319613,100.79497070955472,102.91686248779297,24003900,1667756326912
META,2015-11-03,102.8272077956333,103.2555717775127,102.01032852790536,102.18964385986328,21242300,1667756326912
META,2015-11-04,102.79731819772981,103.74369998147651,102.09002097823341,103.54446411132812,43469300,1667756326912
META,2015-11-05,108.38597143624114,110.2289298567275,107.53919997785756,108.34612274169922,63232900,1667756326912
META,2015-11-06,107.6288615399575,108.32619469418115,105.50696985608151,106.69243621826172,35084300,1667756326912
META,2015-11-09,106.59281628977858,107.83805947073394,105.45715511677619,106.08475494384766,26383500,1667756326912
META,2015-11-10,105.55678266089716,107.73845134466207,104.83952130731078,107.4993667602539,25031700,1667756326912
META,2015-11-11,107.85798721221693,109.4519046704522,106.70240541539425,108.59517669677734,25057100,1667756326912
META,2015-11-12,108.06719634065449,108.97372949785803,107.58901957615682,107.60894012451172,20924700,1667756326912
META,2015-11-13,107.30012201405664,107.83806802293502,103.4348896099653,103.55442810058594,30278400,1667756326912
META,2015-11-16,102.92682740564703,103.7735913090475,100.08767427054579,103.64408874511719,49309200,1667756326912
META,2015-11-17,104.22188092286113,105.79586260151882,103.74370417467193,104.72993469238281,26807200,1667756326912
META,2015-11-18,105.39738923795566,107.46946818088178,104.98894581340123,107.3598861694336,23836500,1667756326912
META,2015-11-19,106.95144909802127,107.32004382317238,105.54681111330824,105.85563659667969,25520600,1667756326912
META,2015-11-20,106.43342907534604,107.45951591364866,106.21427264423271,106.91160583496094,22129600,1667756326912
META,2015-11-23,106.78209906754901,107.06103233285998,105.67632247980808,106.54300689697266,19897200,1667756326912
META,2015-11-24,105.59662869358051,106.08476192453448,103.99275476294154,105.33761596679688,23577300,1667756326912
META,2015-11-25,105.92537016365665,106.194339352665,104.7000475017353,105.00887298583984,15150800,1667756326912
META,2015-11-27,105.37746736740405,105.55678270587705,104.46097012648066,105.04872131347656,5913100,1667756326912
META,2015-11-30,105.43723259042652,105.69624531397406,103.35518952905102,103.84332275390625,20383200,1667756326912
META,2015-12-01,104.43108520449256,106.74225644910483,104.10233915150621,106.71237182617188,22781900,1667756326912
META,2015-12-02,106.59282790878129,107.50932516577926,105.3874332902675,105.66636657714844,24429100,1667756326912
META,2015-12-03,105.86558747673935,106.4433821179533,102.95670132494358,103.98278045654297,23236500,1667756326912
META,2015-12-04,104.41115064186282,107.32004456789436,103.71381748172321,105.77593994140625,21224700,1667756326912
META,2015-12-07,106.07479898893851,106.42346556123734,104.26172521262333,105.2081069946289,15474900,1667756326912
META,2015-12-08,103.60423265548573,106.50316242892318,103.55441988810303,106.08475494384766,20401800,1667756326912
META,2015-12-09,105.77594705609147,106.03495979029132,103.15595789207143,104.20195770263672,23517300,1667756326912
META,2015-12-10,104.65024982305441,105.99511106506606,104.01268586239168,105.01883697509766,17454300,1667756326912
META,2015-12-11,103.75366566146322,103.9429374609262,101.52219195973515,101.73139190673828,26427700,1667756326912
META,2015-12-14,101.90074253421616,104.3414161679823,101.07389922468215,104.26172637939453,24648100,1667756326912
META,2015-12-15,104.8992913136159,105.39738859886506,103.88316859550525,104.15214538574219,21764300,1667756326912
META,2015-12-16,104.96903424955174,106.68248268353632,103.79352424461824,106.38362884521484,22680500,1667756326912
META,2015-12-17,107.08095974733627,107.33997248189043,105.72613442863101,105.8157958984375,21675700,1667756326912
META,2015-12-18,105.67632667349537,106.1843804553186,103.57435542602212,103.64408874511719,35994200,1667756326912
META,2015-12-21,104.51078161268725,104.74986619425599,103.2057614874923,104.37130737304688,16138800,1667756326912
META,2015-12-22,104.81959265624032,105.25792069407424,104.4111492391021,105.10848999023438,14597100,1667756326912
META,2015-12-23,105.48704941062708,105.7062134466312,103.46477551536313,104.23184204101562,19599700,1667756326912
META,2015-12-24,104.34142042638604,104.91921511930616,104.10233585014247,104.62035369873047,6501800,1667756326912
META,2015-12-28,104.62035288727293,105.57670638555278,104.13221966445623,105.52689361572266,13069700,1667756326912
META,2015-12-29,106.01502215487363,107.32999865646178,105.84567090551153,106.8518295288086,17179900,1667756326912
META,2015-12-30,106.59282650173806,106.84187516178885,105.65640110783127,105.8157958984375,13115000,1667756326912
META,2015-12-31,105.59662344266611,105.76597469391197,104.22187768491997,104.26172637939453,18391100,1667756326912
META,2016-01-04,101.56203973357526,101.85093708901623,99.37041458242835,101.83101654052734,37912400,1667756326912
META,2016-01-05,102.49846036275116,103.3153396193941,101.28310175156889,102.33907318115234,23258200,1667756326912
META,2016-01-06,100.74515356680037,103.37510660892212,100.516033073179,102.57815551757812,25096200,1667756326912
META,2016-01-07,100.1175625673474,101.04402389810451,96.92974271977569,97.54737854003906,45172900,1667756326912
META,2016-01-08,99.49991699257589,100.11756039982949,96.66076381474265,96.95962524414062,35402300,1667756326912
META,2016-01-11,97.53741826933559,98.22478738449888,95.02700358676871,97.1389389038086,29932400,1667756326912
META,2016-01-12,98.62326470051921,99.57961059769298,97.17878558090877,98.99185943603516,28395400,1667756326912
META,2016-01-13,100.19725225559839,100.19725225559839,94.8476846475532,95.07681274414062,33410600,1667756326912
META,2016-01-14,95.48525183096285,98.49376380881515,92.09818863751003,97.99566650390625,48658600,1667756326912
META,2016-01-15,93.62236633398821,96.01322715277982,93.18403830370787,94.60859680175781,46132800,1667756326912
META,2016-01-19,96.16266287378608,97.04927545378119,93.56259437728214,94.89749908447266,30998300,1667756326912
META,2016-01-20,92.4767542232627,94.63849486073141,89.02992153301005,93.990966796875,59051400,1667756326912
META,2016-01-21,94.5488274234271,95.62471175016887,92.26754101517334,93.80168151855469,30518900,1667756326912
META,2016-01-22,96.04312991909035,97.69680908701122,95.12662506420051,97.56730651855469,30495400,1667756326912
META,2016-01-25,98.34433044790028,99.10144045906674,96.56114123232166,96.64083862304688,32482000,1667756326912
META,2016-01-26,97.38798146242667,97.50751994435052,95.29597442478529,96.96957397460938,26877100,1667756326912
META,2016-01-27,97.41787006125884,97.47763930466162,93.87141974594427,94.090576171875,58699400,1667756326912
META,2016-01-28,106.79205836197177,109.92010880620633,104.41115386971099,108.69479370117188,107475300,1667756326912
